2018-09-25 17:06:10,042 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:06:10,062 [actions:get_dgtj_echart.83] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:30:15,668 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:30:15,681 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:30:15,690 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,700 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,709 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,719 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,727 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,736 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,746 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,755 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,763 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:15,773 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:30:15,782 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:30:15,792 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:30:15,801 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:30:15,809 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:30:15,819 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:30:15,828 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:30:15,835 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:30:45,604 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:30:45,628 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:30:45,638 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:30:45,648 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:30:45,657 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:30:45,671 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:30:45,681 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:30:45,691 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:30:45,700 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:30:45,711 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,720 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,730 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,742 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,750 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,759 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,767 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,782 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,790 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:30:45,799 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:30:45,809 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:30:45,848 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:30:45,865 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:30:45,878 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:30:45,891 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:30:45,901 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:30:45,910 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:31:19,612 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:31:19,634 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:31:19,644 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:31:19,653 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:31:19,661 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:31:19,670 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:31:19,678 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:31:19,687 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:31:19,696 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:31:19,704 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,713 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,721 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,730 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,739 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,746 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,755 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,763 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,770 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:19,779 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:31:19,786 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:31:19,793 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:31:19,802 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:31:19,809 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:31:19,816 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:31:19,825 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:31:19,832 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:31:22,602 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:31:22,619 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:31:22,631 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:31:22,641 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:31:22,653 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:31:22,664 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:31:22,677 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:31:22,688 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:31:22,700 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:31:22,711 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,723 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,734 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,743 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,756 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,766 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,776 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,788 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,799 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:22,811 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:31:22,821 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:31:22,831 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:31:22,839 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:31:22,848 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:31:22,857 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:31:22,865 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:31:22,874 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:31:59,411 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:31:59,434 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:31:59,444 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:31:59,453 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:31:59,463 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:31:59,473 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:31:59,483 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:31:59,493 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:31:59,503 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:31:59,512 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,522 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,530 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,542 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,552 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,562 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,572 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,581 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,591 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:31:59,599 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:31:59,608 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:31:59,617 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:31:59,625 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:31:59,634 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:31:59,641 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:31:59,651 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:31:59,658 [actions:get_dgtj_echart.90] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:37:01,278 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:37:01,305 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:37:01,318 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:37:01,344 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:37:01,371 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:37:01,381 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:37:01,394 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:37:01,404 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:37:01,417 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:37:01,428 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,438 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,450 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,463 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,474 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,487 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,502 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,519 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,529 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:01,542 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:37:01,552 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:37:01,569 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:37:01,578 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:37:01,594 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:37:01,681 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:37:01,697 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:37:01,709 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:37:06,749 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:37:06,770 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:37:06,782 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:37:06,793 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:37:06,803 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:37:06,819 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:37:06,831 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:37:06,841 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:37:06,855 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:37:06,865 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:37:06,877 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:06,888 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:06,900 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:06,911 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:06,921 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:06,931 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:06,941 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:06,953 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
